buyin,tourn_id,table,hand_id,date,time,table_size,level,playing,seat,name,stack,position,action_pre,action_flop,action_turn,action_river,all_in,cards,board_flop,board_turn,board_river,combination,pot_pre,pot_flop,pot_turn,pot_river,ante,blinds,bet_pre,bet_flop,bet_turn,bet_river,result,balance
$0.92+$0.08,2956575444,1,216245749123,2020-07-09,15:42:37,3,3,2,3,cf458cdc,1130,SB,raises,x,x,x,True,--,0,0,0,,1170,1170,1170,1170,0,20,1130,0,0,0,took chips,40
$0.92+$0.08,2956575444,1,216245753681,2020-07-09,15:42:44,3,3,2,2,fa538846,330,SB,calls,bets-doesn't,x,x,False,9c Kd,8s Tc 7d,0,0,,80,120,120,120,0,20,40,40,0,0,took chips,40
$0.92+$0.08,2956575444,1,216245753681,2020-07-09,15:42:44,3,3,2,3,cf458cdc,1170,BB,checks,checks-folds,x,x,False,--,8s Tc 7d,0,0,,80,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,2956575444,1,216245766333,2020-07-09,15:43:06,3,4,2,2,fa538846,370,BB,folds,x,x,x,False,9s Jc,0,0,0,,1190,1190,1190,1190,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,2956575444,1,216245766333,2020-07-09,15:43:06,3,4,2,3,cf458cdc,1130,SB,raises,x,x,x,True,--,0,0,0,,1190,1190,1190,1190,0,30,1130,0,0,0,took chips,60
$0.92+$0.08,2956575444,1,216245769959,2020-07-09,15:43:12,3,4,2,2,fa538846,310,SB,folds,x,x,x,False,9h 5d,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,2956575444,1,216245769959,2020-07-09,15:43:12,3,4,2,3,cf458cdc,1190,BB,x,x,x,x,False,--,0,0,0,,90,90,90,90,0,60,60,0,0,0,took chips,30
$0.92+$0.08,2956575444,1,216245772802,2020-07-09,15:43:17,3,4,2,2,fa538846,280,BB,doesn't,x,x,x,False,5c Qh,0,0,0,,90,90,90,90,0,60,60,0,0,0,took chips,30
$0.92+$0.08,2956575444,1,216245772802,2020-07-09,15:43:17,3,4,2,3,cf458cdc,1220,SB,folds,x,x,x,False,--,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,2956575444,1,216245776015,2020-07-09,15:43:22,3,4,2,2,fa538846,310,SB,raises-doesn't,x,x,x,True,Qs Qc,0,0,0,,370,370,370,370,0,30,310,0,0,0,took chips,60
$0.92+$0.08,2956575444,1,216245776015,2020-07-09,15:43:22,3,4,2,3,cf458cdc,1190,BB,folds,x,x,x,False,--,0,0,0,,370,370,370,370,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,2956575444,1,216245785908,2020-07-09,15:43:38,3,4,2,2,fa538846,370,BB,raises,bets-doesn't,x,x,True,Ah Ac,5h 4h 2s,0,0,,240,490,490,490,0,60,120,250,0,0,took chips,120
$0.92+$0.08,2956575444,1,216245785908,2020-07-09,15:43:38,3,4,2,3,cf458cdc,1130,SB,calls-calls,folds,x,x,False,--,5h 4h 2s,0,0,,240,490,490,490,0,30,120,0,0,0,gave up,-120
$0.92+$0.08,2956575444,1,216245794445,2020-07-09,15:43:53,3,4,2,2,fa538846,490,SB,folds,x,x,x,False,Th 4d,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,2956575444,1,216245794445,2020-07-09,15:43:53,3,4,2,3,cf458cdc,1010,BB,x,x,x,x,False,--,0,0,0,,90,90,90,90,0,60,60,0,0,0,took chips,30
$0.92+$0.08,2956575444,1,216245797776,2020-07-09,15:43:58,3,4,2,2,fa538846,460,BB,folds,x,x,x,False,4h Js,0,0,0,,180,180,180,180,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,2956575444,1,216245797776,2020-07-09,15:43:58,3,4,2,3,cf458cdc,1040,SB,raises,x,x,x,False,--,0,0,0,,180,180,180,180,0,30,120,0,0,0,took chips,60
$0.92+$0.08,2956575444,1,216245803053,2020-07-09,15:44:07,3,4,2,2,fa538846,400,SB,folds,x,x,x,False,Ks 2d,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,2956575444,1,216245803053,2020-07-09,15:44:07,3,4,2,3,cf458cdc,1100,BB,x,x,x,x,False,--,0,0,0,,90,90,90,90,0,60,60,0,0,0,took chips,30
$0.92+$0.08,2956575444,1,216245809078,2020-07-09,15:44:17,3,4,2,2,fa538846,370,BB,doesn't,x,x,x,False,Jd Kh,0,0,0,,90,90,90,90,0,60,60,0,0,0,took chips,30
$0.92+$0.08,2956575444,1,216245809078,2020-07-09,15:44:17,3,4,2,3,cf458cdc,1130,SB,folds,x,x,x,False,--,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,2956575444,1,216245811218,2020-07-09,15:44:21,3,4,2,2,fa538846,400,SB,raises,bets-doesn't,x,x,False,Qd 6c,3c Kh 5d,0,0,,240,360,360,360,0,30,120,120,0,0,took chips,120
$0.92+$0.08,2956575444,1,216245811218,2020-07-09,15:44:21,3,4,2,3,cf458cdc,1100,BB,calls,checks-folds,x,x,False,--,3c Kh 5d,0,0,,240,360,360,360,0,60,120,0,0,0,gave up,-120
$0.92+$0.08,2956575444,1,216245818695,2020-07-09,15:44:33,3,4,2,2,fa538846,520,BB,checks,checks-folds,x,x,False,8h 3c,Kc Qc 2d,0,0,,120,180,180,180,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,2956575444,1,216245818695,2020-07-09,15:44:33,3,4,2,3,cf458cdc,980,SB,calls,bets,x,x,False,--,Kc Qc 2d,0,0,,120,180,180,180,0,30,60,60,0,0,took chips,60
$0.92+$0.08,2956575444,1,216245827690,2020-07-09,15:44:48,3,5,2,2,fa538846,460,SB,folds,x,x,x,False,Qd 3s,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,2956575444,1,216245827690,2020-07-09,15:44:48,3,5,2,3,cf458cdc,1040,BB,x,x,x,x,False,--,0,0,0,,120,120,120,120,0,80,80,0,0,0,took chips,40
$0.92+$0.08,2956575444,1,216245830749,2020-07-09,15:44:53,3,5,2,2,fa538846,420,BB,doesn't,x,x,x,False,9h Kc,0,0,0,,120,120,120,120,0,80,80,0,0,0,took chips,40
$0.92+$0.08,2956575444,1,216245830749,2020-07-09,15:44:53,3,5,2,3,cf458cdc,1080,SB,folds,x,x,x,False,--,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,2956575444,1,216245832772,2020-07-09,15:44:57,3,5,2,2,fa538846,460,SB,folds,x,x,x,False,7d 4s,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,2956575444,1,216245832772,2020-07-09,15:44:57,3,5,2,3,cf458cdc,1040,BB,x,x,x,x,False,--,0,0,0,,120,120,120,120,0,80,80,0,0,0,took chips,40
$0.92+$0.08,2956575444,1,216245836378,2020-07-09,15:45:03,3,5,2,2,fa538846,420,BB,checks,checks-folds,x,x,False,Ks 3d,4s Td Jd,0,0,,160,240,240,240,0,80,80,0,0,0,gave up,-80
$0.92+$0.08,2956575444,1,216245836378,2020-07-09,15:45:03,3,5,2,3,cf458cdc,1080,SB,calls,bets,x,x,False,--,4s Td Jd,0,0,,160,240,240,240,0,40,80,80,0,0,took chips,80
$0.92+$0.08,2956575444,1,216245844393,2020-07-09,15:45:15,3,5,2,2,fa538846,340,SB,folds,x,x,x,False,4c 6d,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,2956575444,1,216245844393,2020-07-09,15:45:15,3,5,2,3,cf458cdc,1160,BB,x,x,x,x,False,--,0,0,0,,120,120,120,120,0,80,80,0,0,0,took chips,40
$0.92+$0.08,2956575444,1,216245847796,2020-07-09,15:45:21,3,5,2,2,fa538846,300,BB,folds,x,x,x,False,Kd 6h,0,0,0,,1280,1280,1280,1280,0,80,80,0,0,0,gave up,-80
$0.92+$0.08,2956575444,1,216245847796,2020-07-09,15:45:21,3,5,2,3,cf458cdc,1200,SB,raises,x,x,x,True,--,0,0,0,,1280,1280,1280,1280,0,40,1200,0,0,0,took chips,80
$0.92+$0.08,2956575444,1,216245851488,2020-07-09,15:45:27,3,5,2,2,fa538846,220,SB,calls,checks,bets,calls-shows,True,5d Ah,Th 9h 6c,8s,As,a pair of Aces,160,160,320,460,0,40,80,0,80,60,lost,-220
$0.92+$0.08,2956575444,1,216245851488,2020-07-09,15:45:27,3,5,2,3,cf458cdc,1280,BB,checks,checks,checks-calls,bets-shows,False,6d Ts,Th 9h 6c,8s,As,"two pair, Tens and Sixes",160,160,320,460,0,80,80,0,80,80,won,220
$0.92+$0.08,2956584205,1,216245963288,2020-07-09,15:48:32,3,1,3,1,df882189,500,BTN,folds,x,x,x,False,--,Jh 6d Ah,8h,0,,40,40,60,60,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2956584205,1,216245963288,2020-07-09,15:48:32,3,1,3,2,fa538846,500,SB,calls,checks,bets-doesn't,x,False,Qd 9s,Jh 6d Ah,8h,0,,40,40,60,60,0,10,20,0,20,0,took chips,20
$0.92+$0.08,2956584205,1,216245963288,2020-07-09,15:48:32,3,1,3,3,1e5329eb,500,BB,checks,checks,folds,x,False,--,Jh 6d Ah,8h,0,,40,40,60,60,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2956584205,1,216245972466,2020-07-09,15:48:47,3,1,3,1,df882189,500,BB,raises,x,x,shows,True,Ac Ts,7c 9d 5h,Kh,5c,a pair of Fives,980,980,980,980,0,20,500,0,0,0,lost,-480
$0.92+$0.08,2956584205,1,216245972466,2020-07-09,15:48:47,3,1,3,2,fa538846,520,BTN,folds,x,x,x,False,Jh 2s,7c 9d 5h,Kh,5c,,980,980,980,980,0,0,0,0,0,0,gave up,0
$0.92+$0.08,2956584205,1,216245972466,2020-07-09,15:48:47,3,1,3,3,1e5329eb,480,SB,raises-calls,x,x,shows,True,Ad Qd,7c 9d 5h,Kh,5c,a pair of Fives,980,980,980,980,0,10,480,0,0,0,won,480
$0.92+$0.08,2956584205,1,216245983613,2020-07-09,15:49:05,3,1,3,1,df882189,20,SB,calls,x,x,shows,True,Ad 6d,As 3h 5d,8h,5h,"two pair, Aces and Fives",80,80,80,80,0,10,20,0,0,0,won,40
$0.92+$0.08,2956584205,1,216245983613,2020-07-09,15:49:05,3,1,3,2,fa538846,520,BB,folds,x,x,x,False,6c 9h,As 3h 5d,8h,5h,,80,80,80,80,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2956584205,1,216245983613,2020-07-09,15:49:05,3,1,3,3,1e5329eb,960,BTN,raises,x,x,shows,False,Jd Qs,As 3h 5d,8h,5h,a pair of Fives,80,80,80,80,0,0,40,0,0,0,lost,-20
$0.92+$0.08,2956584205,1,216245996693,2020-07-09,15:49:26,3,1,3,1,df882189,60,BTN,raises,x,x,shows,True,Ts Jd,Jc 8h Qc,5d,6d,a pair of Jacks,130,130,130,130,0,0,60,0,0,0,lost,-60
$0.92+$0.08,2956584205,1,216245996693,2020-07-09,15:49:26,3,1,3,2,fa538846,500,SB,folds,x,x,x,False,3c 6h,Jc 8h Qc,5d,6d,,130,130,130,130,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,2956584205,1,216245996693,2020-07-09,15:49:26,3,1,3,3,1e5329eb,940,BB,calls,x,x,shows,False,Jh 8s,Jc 8h Qc,5d,6d,"two pair, Jacks and Eights",130,130,130,130,0,20,60,0,0,0,won,70
$0.92+$0.08,2956584205,1,216246007065,2020-07-09,15:49:43,3,1,2,2,fa538846,490,BB,checks,bets,bets,bets-calls-shows,False,7s Th,8d 6c Tc,6h,2s,"two pair, Tens and Sixes",40,80,120,200,0,20,20,20,20,40,won,100
$0.92+$0.08,2956584205,1,216246007065,2020-07-09,15:49:43,3,1,2,3,1e5329eb,1010,SB,calls,calls,calls,raises-shows,False,Qs 7d,8d 6c Tc,6h,2s,a pair of Sixes,40,80,120,200,0,10,20,20,20,40,lost,-100
$0.92+$0.08,2956584205,1,216246018135,2020-07-09,15:50:01,3,1,2,2,fa538846,590,SB,folds,x,x,x,False,6s 4s,0,0,0,,30,30,30,30,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,2956584205,1,216246018135,2020-07-09,15:50:01,3,1,2,3,1e5329eb,910,BB,doesn't,x,x,x,False,--,0,0,0,,30,30,30,30,0,20,20,0,0,0,took chips,10
$0.92+$0.08,2956584205,1,216246024207,2020-07-09,15:50:09,3,1,2,2,fa538846,580,BB,calls,checks,bets,bets-calls-mucks,False,Td Kd,7h Qh 7s,Qc,Th,,80,80,120,240,0,20,40,0,20,60,lost,-120
$0.92+$0.08,2956584205,1,216246024207,2020-07-09,15:50:09,3,1,2,3,1e5329eb,920,SB,raises,checks,calls,raises-shows,False,Tc Qs,7h Qh 7s,Qc,Th,"a full house, Queens full of Tens",80,80,120,240,0,10,40,0,20,60,won,120
$0.92+$0.08,2956584205,1,216246037301,2020-07-09,15:50:31,3,1,2,2,fa538846,460,SB,folds,x,x,x,False,5h 7h,0,0,0,,30,30,30,30,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,2956584205,1,216246037301,2020-07-09,15:50:31,3,1,2,3,1e5329eb,1040,BB,doesn't,x,x,x,False,--,0,0,0,,30,30,30,30,0,20,20,0,0,0,took chips,10
$0.92+$0.08,2956584205,1,216246043310,2020-07-09,15:50:41,3,2,2,2,fa538846,450,BB,raises,x,x,x,False,Tc Ac,0,0,0,,90,90,90,90,0,30,60,0,0,0,took chips,30
$0.92+$0.08,2956584205,1,216246043310,2020-07-09,15:50:41,3,2,2,3,1e5329eb,1050,SB,calls-folds,x,x,x,False,--,0,0,0,,90,90,90,90,0,15,30,0,0,0,gave up,-30
$0.92+$0.08,2956584205,1,216246049153,2020-07-09,15:50:50,3,2,2,2,fa538846,480,SB,calls,calls,calls,calls-shows,False,Ah Ac,Kd 8d 5s,Jd,9d,a pair of Aces,60,120,180,240,0,15,30,30,30,30,won,120
$0.92+$0.08,2956584205,1,216246049153,2020-07-09,15:50:50,3,2,2,3,1e5329eb,1020,BB,checks,bets,bets,bets-shows,False,9s Tc,Kd 8d 5s,Jd,9d,a pair of Nines,60,120,180,240,0,30,30,30,30,30,lost,-120
$0.92+$0.08,2956584205,1,216246068785,2020-07-09,15:51:22,3,2,2,2,fa538846,600,BB,checks,checks,checks,checks-shows,False,2s 2h,6c Qh Ah,Td,4c,a pair of Deuces,60,60,60,60,0,30,30,0,0,0,won,30
$0.92+$0.08,2956584205,1,216246068785,2020-07-09,15:51:22,3,2,2,3,1e5329eb,900,SB,calls,checks,checks,checks-mucks,False,5d Kc,6c Qh Ah,Td,4c,,60,60,60,60,0,15,30,0,0,0,lost,-30
$0.92+$0.08,2956584205,1,216246114283,2020-07-09,15:52:37,3,2,2,2,fa538846,630,SB,folds,x,x,x,False,3d 8h,0,0,0,,45,45,45,45,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,2956584205,1,216246114283,2020-07-09,15:52:37,3,2,2,3,1e5329eb,870,BB,doesn't,x,x,x,False,--,0,0,0,,45,45,45,45,0,30,30,0,0,0,took chips,15
$0.92+$0.08,2956584205,1,216246135481,2020-07-09,15:53:11,3,3,2,2,fa538846,615,BB,calls,checks,checks,checks-folds,False,Ah 9s,3d 2c Kd,2s,8s,,160,160,160,200,0,40,80,0,0,0,gave up,-80
$0.92+$0.08,2956584205,1,216246135481,2020-07-09,15:53:11,3,3,2,3,1e5329eb,885,SB,raises,checks,checks,bets-doesn't,False,--,3d 2c Kd,2s,8s,,160,160,160,200,0,20,80,0,0,40,took chips,80
$0.92+$0.08,2956584205,1,216246164109,2020-07-09,15:53:58,3,3,2,2,fa538846,535,SB,folds,x,x,x,False,Ts 2c,0,0,0,,60,60,60,60,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2956584205,1,216246164109,2020-07-09,15:53:58,3,3,2,3,1e5329eb,965,BB,doesn't,x,x,x,False,--,0,0,0,,60,60,60,60,0,40,40,0,0,0,took chips,20
$0.92+$0.08,2956584205,1,216246169218,2020-07-09,15:54:07,3,3,2,2,fa538846,515,BB,checks,checks,bets,bets,False,8h Ts,8d Ah 9d,Qc,Js,,80,80,160,320,0,40,40,0,40,160,took chips,80
$0.92+$0.08,2956584205,1,216246169218,2020-07-09,15:54:07,3,3,2,3,1e5329eb,985,SB,calls,checks,calls,folds,False,--,8d Ah 9d,Qc,Js,,80,80,160,320,0,20,40,0,40,0,gave up,-80
$0.92+$0.08,2956584205,1,216246185663,2020-07-09,15:54:34,3,3,2,2,fa538846,595,SB,folds,x,x,x,False,7d 4c,0,0,0,,60,60,60,60,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2956584205,1,216246185663,2020-07-09,15:54:34,3,3,2,3,1e5329eb,905,BB,doesn't,x,x,x,False,--,0,0,0,,60,60,60,60,0,40,40,0,0,0,took chips,20
$0.92+$0.08,2956584205,1,216246188611,2020-07-09,15:54:39,3,3,2,2,fa538846,575,BB,checks,bets,bets-doesn't,x,False,Tc 9c,3h 9h 7h,Ks,0,,80,160,200,200,0,40,40,40,40,0,took chips,80
$0.92+$0.08,2956584205,1,216246188611,2020-07-09,15:54:39,3,3,2,3,1e5329eb,925,SB,calls,calls,folds,x,False,--,3h 9h 7h,Ks,0,,80,160,200,200,0,20,40,40,0,0,gave up,-80
$0.92+$0.08,2956584205,1,216246199100,2020-07-09,15:54:56,3,3,2,2,fa538846,655,SB,folds,x,x,x,False,3s 6d,0,0,0,,60,60,60,60,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,2956584205,1,216246199100,2020-07-09,15:54:56,3,3,2,3,1e5329eb,845,BB,doesn't,x,x,x,False,--,0,0,0,,60,60,60,60,0,40,40,0,0,0,took chips,20
$0.92+$0.08,2956584205,1,216246201509,2020-07-09,15:55:00,3,3,2,2,fa538846,635,BB,checks,bets-calls,checks,checks-shows,False,4d 7h,6s Jc 5c,9h,Ts,high card Jack,80,240,240,240,0,40,40,80,0,0,lost,-120
$0.92+$0.08,2956584205,1,216246201509,2020-07-09,15:55:00,3,3,2,3,1e5329eb,865,SB,calls,raises,checks,checks-shows,False,3c Td,6s Jc 5c,9h,Ts,a pair of Tens,80,240,240,240,0,20,40,80,0,0,won,120
$0.92+$0.08,2956584205,1,216246217232,2020-07-09,15:55:29,3,4,2,2,fa538846,515,SB,raises-doesn't,x,x,x,False,9c 9h,0,0,0,,180,180,180,180,0,30,120,0,0,0,took chips,60
$0.92+$0.08,2956584205,1,216246217232,2020-07-09,15:55:29,3,4,2,3,1e5329eb,985,BB,folds,x,x,x,False,--,0,0,0,,180,180,180,180,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,2956584205,1,216246219978,2020-07-09,15:55:35,3,4,2,2,fa538846,575,BB,doesn't,x,x,x,False,Kd 2c,0,0,0,,90,90,90,90,0,60,60,0,0,0,took chips,30
$0.92+$0.08,2956584205,1,216246219978,2020-07-09,15:55:35,3,4,2,3,1e5329eb,925,SB,folds,x,x,x,False,--,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,2956584205,1,216246221928,2020-07-09,15:55:39,3,4,2,2,fa538846,605,SB,calls,folds,x,x,False,9s 7c,4h Kc Js,0,0,,120,360,360,360,0,30,60,0,0,0,gave up,-60
$0.92+$0.08,2956584205,1,216246221928,2020-07-09,15:55:39,3,4,2,3,1e5329eb,895,BB,checks,bets-doesn't,x,x,False,--,4h Kc Js,0,0,,120,360,360,360,0,60,60,240,0,0,took chips,60
$0.92+$0.08,2956584205,1,216246228402,2020-07-09,15:55:54,3,4,2,2,fa538846,545,BB,checks,bets-calls,x,shows,True,Ts Js,7s Td 3s,4s,7d,"a flush, Jack high",120,1500,1500,1500,0,60,60,485,0,0,won,545
$0.92+$0.08,2956584205,1,216246228402,2020-07-09,15:55:54,3,4,2,3,1e5329eb,955,SB,calls,raises,x,shows,True,Jh 3h,7s Td 3s,4s,7d,"two pair, Sevens and Threes",120,1500,1500,1500,0,30,60,895,0,0,lost,-545
$0.92+$0.08,2956584205,1,216246236407,2020-07-09,15:56:12,3,4,2,2,fa538846,1090,SB,calls-calls,x,x,shows,False,Ac 4h,8c 6c 5d,2d,Kc,high card Ace,820,820,820,820,0,30,410,0,0,0,lost,-410
$0.92+$0.08,2956584205,1,216246236407,2020-07-09,15:56:12,3,4,2,3,1e5329eb,410,BB,raises,x,x,shows,True,6d Th,8c 6c 5d,2d,Kc,a pair of Sixes,820,820,820,820,0,60,410,0,0,0,won,410
$0.92+$0.08,2956584205,1,216246242824,2020-07-09,15:56:27,3,4,2,2,fa538846,680,BB,folds,x,x,x,False,Kh 6d,0,0,0,,880,880,880,880,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,2956584205,1,216246242824,2020-07-09,15:56:27,3,4,2,3,1e5329eb,820,SB,raises-doesn't,x,x,x,True,--,0,0,0,,880,880,880,880,0,30,820,0,0,0,took chips,60
$0.92+$0.08,2956584205,1,216246246041,2020-07-09,15:56:34,3,4,2,2,fa538846,620,SB,folds,x,x,x,False,Jc 2h,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,2956584205,1,216246246041,2020-07-09,15:56:34,3,4,2,3,1e5329eb,880,BB,doesn't,x,x,x,False,--,0,0,0,,90,90,90,90,0,60,60,0,0,0,took chips,30
$0.92+$0.08,2956584205,1,216246250967,2020-07-09,15:56:45,3,4,2,2,fa538846,590,BB,folds,x,x,x,False,8d 3h,0,0,0,,180,180,180,180,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,2956584205,1,216246250967,2020-07-09,15:56:45,3,4,2,3,1e5329eb,910,SB,raises-doesn't,x,x,x,False,--,0,0,0,,180,180,180,180,0,30,120,0,0,0,took chips,60
$0.92+$0.08,2956584205,1,216246254949,2020-07-09,15:56:54,3,4,2,2,fa538846,530,SB,calls-folds,x,x,x,False,Qs 6s,0,0,0,,540,540,540,540,0,30,60,0,0,0,gave up,-60
$0.92+$0.08,2956584205,1,216246254949,2020-07-09,15:56:54,3,4,2,3,1e5329eb,970,BB,raises-doesn't,x,x,x,False,--,0,0,0,,540,540,540,540,0,60,480,0,0,0,took chips,60
$0.92+$0.08,2956584205,1,216246268822,2020-07-09,15:57:15,3,5,2,2,fa538846,470,BB,doesn't,x,x,x,False,6c 7s,0,0,0,,120,120,120,120,0,80,80,0,0,0,took chips,40
$0.92+$0.08,2956584205,1,216246268822,2020-07-09,15:57:15,3,5,2,3,1e5329eb,1030,SB,folds,x,x,x,False,--,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,2956584205,1,216246271032,2020-07-09,15:57:20,3,5,2,2,fa538846,510,SB,folds,x,x,x,False,Th 4d,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,2956584205,1,216246271032,2020-07-09,15:57:20,3,5,2,3,1e5329eb,990,BB,doesn't,x,x,x,False,--,0,0,0,,120,120,120,120,0,80,80,0,0,0,took chips,40
$0.92+$0.08,2956584205,1,216246272672,2020-07-09,15:57:23,3,5,2,2,fa538846,470,BB,checks,bets,x,shows,True,Qs 4h,Jc Qh 7s,6h,8h,a pair of Queens,160,940,940,940,0,80,80,390,0,0,won,0
$0.92+$0.08,2956584205,1,216246272672,2020-07-09,15:57:23,3,5,2,3,1e5329eb,1030,SB,calls,calls,x,shows,False,Qd 2d,Jc Qh 7s,6h,8h,a pair of Queens,160,940,940,940,0,40,80,390,0,0,won,0
$0.92+$0.08,2956584205,1,216246280286,2020-07-09,15:57:40,3,5,2,2,fa538846,470,SB,calls-folds,x,x,x,False,Qs 6h,0,0,0,,240,240,240,240,0,40,80,0,0,0,gave up,-80
$0.92+$0.08,2956584205,1,216246280286,2020-07-09,15:57:40,3,5,2,3,1e5329eb,1030,BB,raises-doesn't,x,x,x,False,--,0,0,0,,240,240,240,240,0,80,160,0,0,0,took chips,80
$0.92+$0.08,2956584205,1,216246284315,2020-07-09,15:57:49,3,5,2,2,fa538846,390,BB,folds,x,x,x,False,3d 9c,0,0,0,,240,240,240,240,0,80,80,0,0,0,gave up,-80
$0.92+$0.08,2956584205,1,216246284315,2020-07-09,15:57:49,3,5,2,3,1e5329eb,1110,SB,raises-doesn't,x,x,x,False,--,0,0,0,,240,240,240,240,0,40,160,0,0,0,took chips,80
$0.92+$0.08,2956584205,1,216246286752,2020-07-09,15:57:54,3,5,2,2,fa538846,310,SB,folds,x,x,x,False,7s 3h,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,2956584205,1,216246286752,2020-07-09,15:57:54,3,5,2,3,1e5329eb,1190,BB,doesn't,x,x,x,False,--,0,0,0,,120,120,120,120,0,80,80,0,0,0,took chips,40
$0.92+$0.08,2956584205,1,216246288645,2020-07-09,15:57:59,3,5,2,2,fa538846,270,BB,raises-doesn't,x,x,x,True,Kd Td,0,0,0,,350,350,350,350,0,80,270,0,0,0,took chips,80
$0.92+$0.08,2956584205,1,216246288645,2020-07-09,15:57:59,3,5,2,3,1e5329eb,1230,SB,calls-folds,x,x,x,False,--,0,0,0,,350,350,350,350,0,40,80,0,0,0,gave up,-80
$0.92+$0.08,2956584205,1,216246292899,2020-07-09,15:58:08,3,5,2,2,fa538846,350,SB,folds,x,x,x,False,8c 3c,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,2956584205,1,216246292899,2020-07-09,15:58:08,3,5,2,3,1e5329eb,1150,BB,doesn't,x,x,x,False,--,0,0,0,,120,120,120,120,0,80,80,0,0,0,took chips,40
$0.92+$0.08,2956584205,1,216246294816,2020-07-09,15:58:12,3,5,2,2,fa538846,310,BB,doesn't,x,x,x,False,7s 5h,0,0,0,,120,120,120,120,0,80,80,0,0,0,took chips,40
$0.92+$0.08,2956584205,1,216246294816,2020-07-09,15:58:12,3,5,2,3,1e5329eb,1190,SB,folds,x,x,x,False,--,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,2956584205,1,216246296752,2020-07-09,15:58:17,3,5,2,2,fa538846,350,SB,folds,x,x,x,False,7d 8c,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,2956584205,1,216246296752,2020-07-09,15:58:17,3,5,2,3,1e5329eb,1150,BB,doesn't,x,x,x,False,--,0,0,0,,120,120,120,120,0,80,80,0,0,0,took chips,40
$0.92+$0.08,2956584205,1,216246301981,2020-07-09,15:58:29,3,5,2,2,fa538846,310,BB,doesn't,x,x,x,False,5d 5c,0,0,0,,120,120,120,120,0,80,80,0,0,0,took chips,40
$0.92+$0.08,2956584205,1,216246301981,2020-07-09,15:58:29,3,5,2,3,1e5329eb,1190,SB,folds,x,x,x,False,--,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,2956584205,1,216246304206,2020-07-09,15:58:33,3,5,2,2,fa538846,350,SB,raises-doesn't,x,x,x,True,6d Qc,0,0,0,,430,430,430,430,0,40,350,0,0,0,took chips,80
$0.92+$0.08,2956584205,1,216246304206,2020-07-09,15:58:33,3,5,2,3,1e5329eb,1150,BB,folds,x,x,x,False,--,0,0,0,,430,430,430,430,0,80,80,0,0,0,gave up,-80
$0.92+$0.08,2956584205,1,216246307582,2020-07-09,15:58:41,3,5,2,2,fa538846,430,BB,doesn't,x,x,x,False,Kc Kh,0,0,0,,120,120,120,120,0,80,80,0,0,0,took chips,40
$0.92+$0.08,2956584205,1,216246307582,2020-07-09,15:58:41,3,5,2,3,1e5329eb,1070,SB,folds,x,x,x,False,--,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
